id;id_commune;libelle_commune_min;libelle_commune_maj;id_departement;id_region;actual;epsg4326_lat;epsg4326_long;codes_postaux;id_commune_actuel
1;4164;Revest-Saint-Martin;REVEST-SAINT-MARTIN;4;93;1;44.019569849537234; 5.823167584619715;4230;
2;4175;Sainte-Croix-à-Lauze;SAINTE-CROIX-À-LAUZE;4;93;1;43.90416218986043; 5.616017596751714;4110;
3;5115;Remollon;REMOLLON;5;93;1;44.471613451136896; 6.1595420491675075;5190;
4;5181;Villar-d'Arêne;VILLAR-D'ARÊNE;5;93;1;45.00016914643277; 6.36413066153131;5480;
5;6021;Bonson;BONSON;6;93;1;43.86203079951909; 7.182700023008526;6830;
6;6050;Coursegoules;COURSEGOULES;6;93;1;43.791275190395446; 7.035701706509597;6140;
7;6068;Gourdon;GOURDON;6;93;1;43.72434512377221; 6.963691082414962;6620;
8;6126;Saint-Martin-du-Var;SAINT-MARTIN-DU-VAR;6;93;1;43.816587511507706; 7.199541721425961;6670;
9;6129;Saint-Sauveur-sur-Tinée;SAINT-SAUVEUR-SUR-TINÉE;6;93;1;44.12140184485884; 7.118294128298657;6420;
10;8095;Chagny;CHAGNY;8;44;1;49.57273569861749; 4.7001324808525915;8430;
11;8148;L'Écaille;L'ÉCAILLE;8;44;1;49.40962698197568; 4.209350215741603;8300;
12;8149;L'Échelle;L'ÉCHELLE;8;44;1;49.80557404880883; 4.484632447377386;8150;
13;8151;Écordal;ÉCORDAL;8;44;1;49.534690417160434; 4.587802665239008;8130;
14;63119;Condat-lès-Montboissier;CONDAT-LÈS-MONTBOISSIER;63;84;1;45.557250312792924; 3.478274654421615;63490;
15;63136;Domaize;DOMAIZE;63;84;1;45.68670195982754; 3.533462699661353;63520;
16;63166;Gignat;GIGNAT;63;84;1;45.486198257289416; 3.2190547020365172;63340;
17;63184;Lachaux;LACHAUX;63;84;1;45.992322334315176; 3.5943561036304854;63290;
18;63239;Montmorin;MONTMORIN;63;84;1;45.69157587648629; 3.358402373726642;63160;
19;63251;Neuf-Église;NEUF-ÉGLISE;63;84;1;46.09806352382477; 2.8683364254831076;63560;
20;63260;Olmet;OLMET;63;84;1;45.71728141282788; 3.6638483439613685;63880;
21;63330;Saint-Cirgues-sur-Couze;SAINT-CIRGUES-SUR-COUZE;63;84;1;45.546575265642545; 3.1439217717580594;63320;
22;63351;Saint-Germain-près-Herment;SAINT-GERMAIN-PRÈS-HERMENT;63;84;1;45.7236885246214; 2.553147509167706;63470;
23;63442;Valz-sous-Châteauneuf;VALZ-SOUS-CHÂTEAUNEUF;63;84;1;45.43075006381825; 3.4217988933445507;63580;
24;63454;Vertolaye;VERTOLAYE;63;84;1;45.653989359314856; 3.738431212880943;63480;
25;63473;Yssac-la-Tourette;YSSAC-LA-TOURETTE;63;84;1;45.93422834919483; 3.091499085566961;63200;
26;64016;Aldudes;ALDUDES;64;75;1;43.09197295436337; -1.434552332928483;64430;
27;64018;Amendeuix-Oneix;AMENDEUIX-ONEIX;64;75;1;43.34381878176011; -1.0427431434526129;64120;
28;64046;Armendarits;ARMENDARITS;64;75;1;43.29914684140082; -1.161515261187484;64640;
29;64122;Biarritz;BIARRITZ;64;75;1;43.469207934657575; -1.5520912721794673;64200;
30;64166;Caro;CARO;64;75;1;43.148853371976294; -1.2201945383024673;64220;
31;64189;Ciboure;CIBOURE;64;75;1;43.37457093919385; -1.6610624224499109;64500;
32;64208;Escoubès;ESCOUBÈS;64;75;1;43.41810321847003; -0.24293541825111298;64160;
33;64225;Ance Féas;ANCE FÉAS;64;75;1;43.158178298038976; -0.6932883951272137;64570;
34;64260;Hendaye;HENDAYE;64;75;1;43.364500927380796; -1.7664394185027659;64700;
35;64267;Ibarrolle;IBARROLLE;64;75;1;43.19265760810079; -1.0988400200083464;64120;
36;64291;Labastide-Villefranche;LABASTIDE-VILLEFRANCHE;64;75;1;43.45413553765024; -1.036297211116377;64270;
37;64300;Lacq;LACQ;64;75;1;43.421632415635784; -0.6120838222017447;64170;
38;64346;Lombia;LOMBIA;64;75;1;43.329616295162644; -0.13246421720988508;64160;
39;64399;Montardon;MONTARDON;64;75;1;43.365349731759295; -0.3500878691105057;64121;
40;64437;Ostabat-Asme;OSTABAT-ASME;64;75;1;43.26009478775652; -1.0683439145287397;64120;
41;64445;Pau;PAU;64;75;1;43.320042250914064; -0.3501435180271603;64000;
42;64464;Ribarrouy;RIBARROUY;64;75;1;43.52206117683756; -0.27607201208960597;64330;
43;64467;Rontignon;RONTIGNON;64;75;1;43.24818679238317; -0.33941404663629504;64110;
44;64488;Saint-Laurent-Bretagne;SAINT-LAURENT-BRETAGNE;64;75;1;43.38291033459754; -0.20530082680792938;64160;
45;64522;Sévignacq-Meyracq;SÉVIGNACQ-MEYRACQ;64;75;1;43.1382165243563; -0.384870987510585;64260;
46;64548;Uzan;UZAN;64;75;1;43.47225170672119; -0.502380300324711;64370;
47;65022;Arcizans-Dessus;ARCIZANS-DESSUS;65;76;1;42.995755610316955; -0.16060303117414587;65400;
48;65043;Astugue;ASTUGUE;65;76;1;43.09715634520319; 0.07222984168389841;65200;
49;65074;Bazordan;BAZORDAN;65;76;1;43.221757542505635; 0.5481677817070779;65670;
50;71242;Joncy;JONCY;71;27;1;46.61482057504137; 4.550004186237332;71460;
51;71255;Lesme;LESME;71;27;1;46.64834834908447; 3.721605691126917;71140;
52;71256;Lessard-en-Bresse;LESSARD-EN-BRESSE;71;27;1;46.741375236421874; 5.084202931383273;71440;
53;71287;Massilly;MASSILLY;71;27;1;46.49076105979616; 4.669117946258341;71250;
54;71311;Montcony;MONTCONY;71;27;1;46.694468299493714; 5.2976716486251245;71500;
55;71348;Perrigny-sur-Loire;PERRIGNY-SUR-LOIRE;71;27;1;46.54330256801423; 3.850994443646403;71160;
56;71428;Saint-Igny-de-Roche;SAINT-IGNY-DE-ROCHE;71;27;1;46.18829663249033; 4.303488503108112;71170;
57;71457;Saint-Martin-en-Gâtinois;SAINT-MARTIN-EN-GÂTINOIS;71;27;1;46.94324691834416; 5.007554453237855;71350;
58;71484;Saint-Usuge;SAINT-USUGE;71;27;1;46.69024066916931; 5.241676225558753;71500;
59;71498;Santilly;SANTILLY;71;27;1;46.620642536988065; 4.704377957935243;71460;
60;71522;Simandre;SIMANDRE;71;27;1;46.61236528232293; 4.986718532087041;71290;
61;71556;Varennes-lès-Mâcon;VARENNES-LÈS-MÂCON;71;27;1;46.268863898401996; 4.806754913486219;71000;
62;71562;Vaudebarrier;VAUDEBARRIER;71;27;1;46.4163441234454; 4.313203645199767;71120;
63;62822;Tollent;TOLLENT;62;32;1;50.27778300239327; 2.0143573907812997;62390;
64;71564;Vendenesse-lès-Charolles;VENDENESSE-LÈS-CHAROLLES;71;27;1;46.44098327836127; 4.357009767847638;71120;
65;71574;Verzé;VERZÉ;71;27;1;46.37817754520152; 4.736291231832498;71960;
66;72037;Blèves;BLÈVES;72;52;1;48.44932798424111; 0.33527962348800977;72600;
67;72135;La Fontaine-Saint-Martin;LA FONTAINE-SAINT-MARTIN;72;52;1;47.79393550679756; 0.04714116557561417;72330;
68;72141;Gesnes-le-Gandelin;GESNES-LE-GANDELIN;72;52;1;48.357777569440785; 0.029388607164367787;72130;
69;72144;Gréez-sur-Roc;GRÉEZ-SUR-ROC;72;52;1;48.13713552132463; 0.8244508516941903;72320;
70;72152;Juillé;JUILLÉ;72;52;1;48.244888922571405; 0.12607274342062666;72170;
71;72155;Laigné-en-Belin;LAIGNÉ-EN-BELIN;72;52;1;47.868205398583804; 0.23356422720041647;72220;
72;72160;Lavernat;LAVERNAT;72;52;1;47.71823644881456; 0.3459873028964457;72500;
73;65139;Cazarilh;CAZARILH;65;76;1;42.9516619398731; 0.5887955886157052;65370;
74;65177;Fontrailles;FONTRAILLES;65;76;1;43.34244300574987; 0.36870302398112925;65220;
75;65266;Lassales;LASSALES;65;76;1;43.209836239140294; 0.4868460106672983;65670;
76;65297;Mansan;MANSAN;65;76;1;43.3410302782903; 0.19225003587127296;65140;
77;65374;Puydarrieux;PUYDARRIEUX;65;76;1;43.28947332660435; 0.4007999620361614;65220;
78;65375;Rabastens-de-Bigorre;RABASTENS-DE-BIGORRE;65;76;1;43.38557556119627; 0.15644571507808563;65140;
79;65391;Sainte-Marie;SAINTE-MARIE;65;76;1;42.969450758059715; 0.6277049187340966;65370;
80;65428;Sireix;SIREIX;65;76;1;42.96621154513224; -0.1541480207074151;65400;
81;66002;Alénya;ALÉNYA;66;76;1;42.640885722404626; 2.9815476389006927;66200;
82;66016;Banyuls-sur-Mer;BANYULS-SUR-MER;66;76;1;42.46135995726482; 3.099577656717205;66650;
83;66090;Jujols;JUJOLS;66;76;1;42.582697696780585; 2.284992102176854;66360;
84;66092;Lansac;LANSAC;66;76;1;42.76758539059479; 2.5651796542698255;66720;
85;66108;Millas;MILLAS;66;76;1;42.69921607463019; 2.6899269055455877;66170;
86;67176;Gundershoffen;GUNDERSHOFFEN;67;44;1;48.9073528351458; 7.682425581306917;67110;
87;67199;Hinsingen;HINSINGEN;67;44;1;48.95125661061866; 6.999106204236884;67260;
88;67212;Holtzheim;HOLTZHEIM;67;44;1;48.55655483658426; 7.644641667448043;67810;
89;67221;Ingolsheim;INGOLSHEIM;67;44;1;48.971417876115964; 7.928990207270921;67250;
90;67261;Lauterbourg;LAUTERBOURG;67;44;1;48.96421726598604; 8.18720278732151;67630;
91;67317;Neubois;NEUBOIS;67;44;1;48.30255866416763; 7.317651918971569;67220;
92;67338;Obenheim;OBENHEIM;67;44;1;48.35653664029667; 7.684682710429401;67230;
93;67347;Obermodern-Zutzendorf;OBERMODERN-ZUTZENDORF;67;44;1;48.84792295778059; 7.540500958457429;67330;
94;67352;Obersoultzbach;OBERSOULTZBACH;67;44;1;48.85127479881664; 7.447366346303781;67330;
95;67354;Odratzheim;ODRATZHEIM;67;44;1;48.600129958873616; 7.490669803666896;67520;
96;67407;Rohrwiller;ROHRWILLER;67;44;1;48.75013412895893; 7.903209168668006;67410;
97;70296;Larians-et-Munans;LARIANS-ET-MUNANS;70;27;1;47.42370159748001; 6.229227194524665;70230;
98;70303;Liévans;LIÉVANS;70;27;1;47.63598908338075; 6.34822428416732;70240;
99;70321;Magny-Vernois;MAGNY-VERNOIS;70;27;1;47.66884561710909; 6.470402214910325;70200;
100;70372;Montureux-lès-Baulay;MONTUREUX-LÈS-BAULAY;70;27;1;47.8206977910826; 5.979772161338607;70500;
101;70438;Ray-sur-Saône;RAY-SUR-SAÔNE;70;27;1;47.591291836528626; 5.814812898542371;70130;
102;70520;Vanne;VANNE;70;27;1;47.604425201763696; 5.847420936761163;70130;
103;70560;Villers-Bouton;VILLERS-BOUTON;70;27;1;47.45017510973095; 5.975054926310678;70190;
104;71101;Charette-Varennes;CHARETTE-VARENNES;71;27;1;46.90076826886558; 5.196844565175419;71270;
105;71109;Chassey-le-Camp;CHASSEY-LE-CAMP;71;27;1;46.887256570574166; 4.703160509380025;71150;
106;71144;Cordesse;CORDESSE;71;27;1;47.043115819994256; 4.3339008079027534;71540;
107;71153;Le Creusot;LE CREUSOT;71;27;1;46.806687712343; 4.426770272549264;71200;
108;71154;Crissey;CRISSEY;71;27;1;46.81716545479234; 4.884179012873176;71530;
109;71163;Curtil-sous-Buffières;CURTIL-SOUS-BUFFIÈRES;71;27;1;46.402660916457855; 4.526465983035722;71520;
110;69058;Chiroubles;CHIROUBLES;69;84;1;46.18556231047397; 4.655875998614672;69115;
111;69121;Lozanne;LOZANNE;69;84;1;45.85292330350155; 4.684749465569498;69380;
112;69167;Rivolet;RIVOLET;69;84;1;46.00650603116542; 4.5809169923714625;69640;
113;69240;Saint-Vincent-de-Reins;SAINT-VINCENT-DE-REINS;69;84;1;46.07388472390227; 4.38665444031857;69240;
114;69242;Taponas;TAPONAS;69;84;1;46.12570588642634; 4.762577808586702;69220;
115;69258;Vauxrenard;VAUXRENARD;69;84;1;46.21752395005651; 4.6376559709093765;69820;
116;69289;Saint-Pierre-de-Chandieu;SAINT-PIERRE-DE-CHANDIEU;69;84;1;45.64511956456458; 5.008776924338885;69780;
117;70009;Aisey-et-Richecourt;AISEY-ET-RICHECOURT;70;27;1;47.888015818928785; 5.955431230980492;70500;
118;70014;Amblans-et-Velotte;AMBLANS-ET-VELOTTE;70;27;1;47.680835860678926; 6.417875960095188;70200;
119;70021;Andornay;ANDORNAY;70;27;1;47.65851221008666; 6.598175283018056;70200;
120;70060;Beaumotte-lès-Pin;BEAUMOTTE-LÈS-PIN;70;27;1;47.31823406886097; 5.83235550696475;70150;
121;70086;Bourbévelle;BOURBÉVELLE;70;27;1;47.9149294364744; 5.945349698717793;70500;
122;70178;La Côte;LA CÔTE;70;27;1;47.68931194304368; 6.573091327422606;70200;
123;70188;Creveney;CREVENEY;70;27;1;47.68085239602354; 6.2932560666960935;70240;
124;70232;Ferrières-lès-Scey;FERRIÈRES-LÈS-SCEY;70;27;1;47.66036938969206; 6.003938476430573;70360;
125;62852;Vieille-Église;VIEILLE-ÉGLISE;62;32;1;50.93347611545488; 2.076308632813375;62162;
126;70274;Grandecourt;GRANDECOURT;70;27;1;47.63706371222477; 5.860699771703161;70120;
127;67495;Truchtersheim;TRUCHTERSHEIM;67;44;1;48.65782255191495; 7.628165602828882;67370;
128;67513;Waldersbach;WALDERSBACH;67;44;1;48.417982249751844; 7.218251965411568;67130;
129;67558;Zinswiller;ZINSWILLER;67;44;1;48.91595196612425; 7.58036497561491;67110;
130;68007;Andolsheim;ANDOLSHEIM;68;44;1;48.06520119544458; 7.436505106754949;68280;
131;68015;Baldersheim;BALDERSHEIM;68;44;1;47.798506491862895; 7.415223666104159;68390;
132;68058;Buhl;BUHL;68;44;1;47.924592274186004; 7.179452181638181;68530;
133;68177;Lautenbach;LAUTENBACH;68;44;1;47.95298812621246; 7.163820283591595;68610;
134;68182;Leymen;LEYMEN;68;44;1;47.500159693463516; 7.484583341692277;68220;
135;68202;Mertzen;MERTZEN;68;44;1;47.58715277796387; 7.129081234537567;68210;
136;68223;Muhlbach-sur-Munster;MUHLBACH-SUR-MUNSTER;68;44;1;48.028239806701094; 7.071265853525058;68380;
137;68254;Petit-Landau;PETIT-LANDAU;68;44;1;47.73471302179618; 7.508959302063537;68490;
138;68386;Zimmersheim;ZIMMERSHEIM;68;44;1;47.718765430993834; 7.382341738863241;68440;
139;72182;Mansigné;MANSIGNÉ;72;52;1;47.7412605375848; 0.13330784215409888;72510;
140;72211;Mont-Saint-Jean;MONT-SAINT-JEAN;72;52;1;48.244029926537536; -0.1128786681623305;72140;
141;72250;Rahay;RAHAY;72;52;1;47.95710713202676; 0.810912886467806;72120;
142;72295;Saint-Longis;SAINT-LONGIS;72;52;1;48.35363259442614; 0.3371183862823681;72600;
143;72376;Villaines-sous-Lucé;VILLAINES-SOUS-LUCÉ;72;52;1;47.88015627586315; 0.5020060636489793;72150;
144;72380;Vivoin;VIVOIN;72;52;1;48.24085691671833; 0.1623552808185138;72170;
145;73012;Albiez-le-Jeune;ALBIEZ-LE-JEUNE;73;84;1;45.2392482313858; 6.35824858060085;73300;
146;73030;Barby;BARBY;73;84;1;45.569504463411306; 5.982090970993403;73230;
147;73063;Cevins;CEVINS;73;84;1;45.60976594970785; 6.497575341046646;73730;
148;73096;Cruet;CRUET;73;84;1;45.53146351759504; 6.092621851521787;73800;
149;73150;La Plagne Tarentaise;LA PLAGNE TARENTAISE;73;84;1;45.55571391074441; 6.695992294732601;73210;
150;73157;Modane;MODANE;73;84;1;45.17418430725732; 6.648378510321611;73500;
151;73196;Pallud;PALLUD;73;84;1;45.69312759441208; 6.390397135306626;73200;
152;73274;Saint-Pierre-d'Entremont;SAINT-PIERRE-D'ENTREMONT;73;84;1;45.41808772172409; 5.87982234968717;73670;
153;73292;Thénésol;THÉNÉSOL;73;84;1;45.71748958189481; 6.387093227155868;73200;
154;73312;Verrens-Arvey;VERRENS-ARVEY;73;84;1;45.663497228402505; 6.289359780305624;73460;
155;74009;Andilly;ANDILLY;74;84;1;46.07047563262317; 6.070598798087363;74350;
156;74024;Ayse;AYSE;74;84;1;46.08724012707319; 6.445888872361926;74130;
157;66148;Port-Vendres;PORT-VENDRES;66;76;1;42.50243717567722; 3.1042887159518386;66660;
158;66195;Le Soler;LE SOLER;66;76;1;42.677544839645904; 2.795012934408533;66270;
159;67052;Bœrsch;BŒRSCH;67;44;1;48.46672676797284; 7.375562318516954;67530;
160;67059;Bourg-Bruche;BOURG-BRUCHE;67;44;1;48.35867640822183; 7.143975158079883;67420;
161;67092;Dieffenbach-au-Val;DIEFFENBACH-AU-VAL;67;44;1;48.314300427216764; 7.325824383123892;67220;
162;67110;Durrenbach;DURRENBACH;67;44;1;48.8988402654844; 7.762791687005097;67360;
163;67134;Eschwiller;ESCHWILLER;67;44;1;48.857455934725; 7.110035936148105;67320;
164;47030;Blaymont;BLAYMONT;47;75;1;44.29473453235542; 0.8593793022764711;47470;
165;47061;Caumont-sur-Garonne;CAUMONT-SUR-GARONNE;47;75;1;44.42743708205951; 0.1802396915394189;47430;
166;47066;Clermont-Dessous;CLERMONT-DESSOUS;47;75;1;44.24848651445743; 0.45575140854193846;47130;
167;47073;Cours;COURS;47;75;1;44.32609429697428; 0.5934197726160398;47360;
168;47102;Francescas;FRANCESCAS;47;75;1;44.06799953584037; 0.4282765897046724;47600;
169;47105;Frespech;FRESPECH;47;75;1;44.314775350273315; 0.8233743439917314;47140;
170;47112;Grateloup-Saint-Gayrand;GRATELOUP-SAINT-GAYRAND;47;75;1;44.41821364551566; 0.3947627542591041;47400;
171;47145;Layrac;LAYRAC;47;75;1;44.12065160988246; 0.6548529312292363;47390;
172;47193;Moulinet;MOULINET;47;75;1;44.54364862255153; 0.583945627148143;47290;
173;47203;Penne-d'Agenais;PENNE-D'AGENAIS;47;75;1;44.37947487485707; 0.8389083872824258;47140;
174;47223;Rives;RIVES;47;75;1;44.656106038000445; 0.7380218554027589;47210;
175;47244;Sainte-Gemme-Martaillac;SAINTE-GEMME-MARTAILLAC;47;75;1;44.36808538103847; 0.16118360820448507;47250;
176;47254;Saint-Martin-Curton;SAINT-MARTIN-CURTON;47;75;1;44.331321243021115; -0.025044907907802786;47700;
177;48004;Altier;ALTIER;48;76;1;44.45942692869724; 3.856773341173543;48800;
178;48063;Fontans;FONTANS;48;76;1;44.744791680194105; 3.376686707185646;48700;
179;48085;Laval-du-Tarn;LAVAL-DU-TARN;48;76;1;44.37384486586885; 3.3451838291987364;48500;
180;48160;Saint-Jean-la-Fouillouse;SAINT-JEAN-LA-FOUILLOUSE;48;76;1;44.70984541788424; 3.690481772881832;48170;
181;48178;Saint-Privat-de-Vallongue;SAINT-PRIVAT-DE-VALLONGUE;48;76;1;44.285687265877606; 3.823884031801402;48240;
182;49002;Allonnes;ALLONNES;49;52;1;47.30370771649608; 0.011482582668703696;49650;
183;49056;Carbay;CARBAY;49;52;1;47.73162021442681; -1.2260251525610926;49420;
184;49131;Épieds;ÉPIEDS;49;52;1;47.13571116338103; -0.03766521829541059;49260;
185;49132;Étriché;ÉTRICHÉ;49;52;1;47.6596625113061; -0.4522541924568582;49330;
186;49170;Juvardeil;JUVARDEIL;49;52;1;47.65901188951759; -0.514345789027362;49330;
187;49214;Montreuil-Juigné;MONTREUIL-JUIGNÉ;49;52;1;47.54109733023536; -0.6161483162925259;49460;
188;62895;Wingles;WINGLES;62;32;1;50.49534502474779; 2.8579631572111106;62410;
189;50006;Amigny;AMIGNY;50;28;1;49.15665291290525; -1.185144160829073;50620;
190;50055;Biniville;BINIVILLE;50;28;1;49.4292790556039; -1.4861806894181708;50390;
191;50060;La Bloutière;LA BLOUTIÈRE;50;28;1;48.870539033182624; -1.2485124843932496;50800;
192;50066;Jullouville;JULLOUVILLE;50;28;1;48.76342711865526; -1.5278103988114402;50610;
193;50096;Canteloup;CANTELOUP;50;28;1;49.640451598273174; -1.3593923478850916;50330;
194;50108;Céaux;CÉAUX;50;28;1;48.6308775120028; -1.3849934717469294;50220;
195;50216;Graignes-Mesnil-Angot;GRAIGNES-MESNIL-ANGOT;50;28;1;49.238520185576526; -1.2004843123041686;50620;
196;50219;Gratot;GRATOT;50;28;1;49.06827812080663; -1.494864848853689;50200;
197;50247;Hocquigny;HOCQUIGNY;50;28;1;48.80881122449322; -1.4019554138460346;50320;
198;50270;Lieusaint;LIEUSAINT;50;28;1;49.48360987458028; -1.4730151800953017;50700;
199;50271;Lingeard;LINGEARD;50;28;1;48.73813421617253; -1.0260244604480355;50670;
200;50315;Le Mesnillard;LE MESNILLARD;50;28;1;48.63099189057622; -1.080581615694148;50600;
201;50362;Moulines;MOULINES;50;28;1;48.548563383149784; -1.0464272456376535;50600;
202;50370;Néhou;NÉHOU;50;28;1;49.42626611927485; -1.5629289165209501;50390;
203;50382;Nouainville;NOUAINVILLE;50;28;1;49.619822084722536; -1.6811272396526926;50690;
204;50420;Quibou;QUIBOU;50;28;1;49.07199947177239; -1.2122613102359308;50750;
205;50444;Saint-Amand-Villages;SAINT-AMAND-VILLAGES;50;28;1;49.04137772818247; -0.935732663130863;50160;
206;59244;Fontaine-Notre-Dame;FONTAINE-NOTRE-DAME;59;32;1;50.16898846871105; 3.168262231230237;59400;
207;59259;Ghissignies;GHISSIGNIES;59;32;1;50.2278763763512; 3.6172028281255213;59530;
208;59276;Guesnain;GUESNAIN;59;32;1;50.34827859041434; 3.1476884133247607;59287;
209;59357;La Longueville;LA LONGUEVILLE;59;32;1;50.29643867795161; 3.8712165320806227;59570;
210;59371;Le Maisnil;LE MAISNIL;59;32;1;50.61799165696873; 2.8769965996862457;59134;
211;59436;Noordpeene;NOORDPEENE;59;32;1;50.7945646533856; 2.3668145521075616;59670;
212;59458;Péronne-en-Mélantois;PÉRONNE-EN-MÉLANTOIS;59;32;1;50.564286402307005; 3.1706065453961743;59273;
213;59512;Roubaix;ROUBAIX;59;32;1;50.68836856201416; 3.181901981195096;59100;
214;59514;Rousies;ROUSIES;59;32;1;50.27151472505891; 3.999131416913087;59131;
215;60058;Beauvoir;BEAUVOIR;60;32;1;49.606219805833085; 2.3303730075615103;60120;
216;60068;Béthisy-Saint-Pierre;BÉTHISY-SAINT-PIERRE;60;32;1;49.30753091764806; 2.803779425486837;60320;
217;60154;Cinqueux;CINQUEUX;60;32;1;49.324111329345534; 2.533937784581101;60940;
218;60196;La Drenne;LA DRENNE;60;32;1;49.30246813063426; 2.0976648347153164;60790;
219;60237;Fléchy;FLÉCHY;60;32;1;49.65903361744708; 2.230905200751745;60120;
220;60259;Fresnoy-en-Thelle;FRESNOY-EN-THELLE;60;32;1;49.199141520685885; 2.2625546283988367;60530;
221;60299;Hardivillers;HARDIVILLERS;60;32;1;49.619111219250705; 2.2242008659893693;60120;
222;60324;Jaulzy;JAULZY;60;32;1;49.388309258549604; 3.0591663025972484;60350;
223;60436;Mory-Montcrux;MORY-MONTCRUX;60;32;1;49.594611205167894; 2.397615812292593;60120;
224;60444;Mureaumont;MUREAUMONT;60;32;1;49.62274366835504; 1.7869835909521612;60220;
225;60473;Ognes;OGNES;60;32;1;49.098885828628575; 2.828768179006833;60440;
226;60499;Plessis-de-Roye;PLESSIS-DE-ROYE;60;32;1;49.57185415287811; 2.828163315545666;60310;
227;60519;Quesmy;QUESMY;60;32;1;49.63181479306424; 3.0549063311929716;60640;
228;60602;Saint-Valery;SAINT-VALERY;60;32;1;49.724996774280285; 1.7291353258304945;60220;
229;60611;Senantes;SENANTES;60;32;1;49.48251514521797; 1.8335597014834997;60650;
230;60681;Villers-Saint-Barthélemy;VILLERS-SAINT-BARTHÉLEMY;60;32;1;49.403069969335014; 1.9541810898054583;60650;
231;60692;Villers-Vicomte;VILLERS-VICOMTE;60;32;1;49.6420592456937; 2.2303121276913096;60120;
232;60703;Aux Marais;AUX MARAIS;60;32;1;49.407494823056716; 2.0406989571806355;60000;
233;61034;Beaulieu;BEAULIEU;61;28;1;48.68026669954909; 0.7363769334523164;61190;
234;61146;Dompierre;DOMPIERRE;61;28;1;48.63666980628297; -0.5537005274167086;61700;
235;61158;Faverolles;FAVEROLLES;61;28;1;48.669337400709246; -0.28924985757115457;61600;
236;61169;Flers;FLERS;61;28;1;48.74012651777321; -0.5625190358767214;61100;
237;61225;Lignères;LIGNÈRES;61;28;1;48.73755416123625; 0.3062681521393336;61240;
238;61268;Ménil-Hubert-en-Exmes;MÉNIL-HUBERT-EN-EXMES;61;28;1;48.80162259118376; 0.23339223592094724;61230;
239;61274;Les Menus;LES MENUS;61;28;1;48.51744570590316; 0.9328346945915295;61290;
240;61332;Pointel;POINTEL;61;28;1;48.694858625641956; -0.34894552131025014;61220;
241;61439;Saint-Ouen-le-Brisoult;SAINT-OUEN-LE-BRISOULT;61;28;1;48.50883657218262; -0.35116617862792104;61410;
242;61452;Saint-Roch-sur-Égrenne;SAINT-ROCH-SUR-ÉGRENNE;61;28;1;48.57579370516828; -0.7453250542390765;61350;
243;61503;Vieux-Pont;VIEUX-PONT;61;28;1;48.65003220790052; -0.15159530337501045;61150;
244;57287;Basse-Ham;BASSE-HAM;57;44;1;49.376050398356654; 6.237681711844462;57970;
245;57307;Hayes;HAYES;57;44;1;49.170914587434225; 6.378054651806996;57530;
246;57325;Hilsprich;HILSPRICH;57;44;1;49.005812137450924; 6.910700424977772;57510;
247;57367;Klang;KLANG;57;44;1;49.31881088738788; 6.371275745998528;57920;
248;57394;Léning;LÉNING;57;44;1;48.957973595230975; 6.818752882140256;57670;
249;57424;Lucy;LUCY;57;44;1;48.940637107831904; 6.4776254230222685;57590;
250;57426;Luttange;LUTTANGE;57;44;1;49.27342037972418; 6.2975902897380305;57935;
251;57472;Moncheux;MONCHEUX;57;44;1;48.9474104357924; 6.336848288380498;57420;
252;57535;Petit-Réderching;PETIT-RÉDERCHING;57;44;1;49.05474831873224; 7.316433838629462;57410;
253;57537;Petite-Rosselle;PETITE-ROSSELLE;57;44;1;49.21038238891724; 6.859282234409312;57540;
254;57539;Pévange;PÉVANGE;57;44;1;48.90859139021144; 6.622403337158403;57340;
255;57545;Plappeville;PLAPPEVILLE;57;44;1;49.13143093250445; 6.124152630273003;57050;
256;57621;Saint-Médard;SAINT-MÉDARD;57;44;1;48.81405462559902; 6.637915750999665;57260;
257;57629;Sarraltroff;SARRALTROFF;57;44;1;48.775004173576704; 7.0622783494492545;57400;
258;57654;Silly-sur-Nied;SILLY-SUR-NIED;57;44;1;49.122470771874724; 6.367360930418178;57530;
259;57676;Tragny;TRAGNY;57;44;1;48.95679178292556; 6.373787363553236;57580;
260;57732;Volmunster;VOLMUNSTER;57;44;1;49.11961266358726; 7.365556005000883;57720;
261;57736;Vry;VRY;57;44;1;49.191934241440016; 6.356136468130443;57640;
262;58003;Alligny-en-Morvan;ALLIGNY-EN-MORVAN;58;27;1;47.20977189546081; 4.1734599818212255;58230;
263;58005;Amazy;AMAZY;58;27;1;47.38331775514703; 3.560930882686404;58190;
264;58007;Annay;ANNAY;58;27;1;47.53083337002828; 2.941765969155468;58450;
265;58010;Arleuf;ARLEUF;58;27;1;47.04046420834701; 4.0156929645671955;58430;
266;58046;Cercy-la-Tour;CERCY-LA-TOUR;58;27;1;46.84957747593364; 3.64619671834351;58340;
267;58050;Challement;CHALLEMENT;58;27;1;47.313272370053724; 3.594875437070273;58420;
268;58082;Corancy;CORANCY;58;27;1;47.10619534703854; 3.9595607860350834;58120;
269;58102;Donzy;DONZY;58;27;1;47.380034497170534; 3.113586425253126;58220;
270;58132;Guipy;GUIPY;58;27;1;47.228569602043414; 3.5794801430441816;58420;
271;58207;Parigny-les-Vaux;PARIGNY-LES-VAUX;58;27;1;47.10080415797617; 3.1461806446762774;58320;
